id,x,y,z,xi,yi,zi,value,cost,blockvalue,rock_tonnes,ore_tonnes
12966,585.0,165.0,-15.0,20,6,0,0.0,0.0,0.0,0.0,0.0
12967,585.0,165.0,15.0,20,6,1,0.0,0.0,0.0,0.0,0.0
12968,585.0,165.0,45.0,20,6,2,0.0,0.0,0.0,0.0,0.0
12969,585.0,165.0,75.0,20,6,3,0.0,0.0,0.0,0.0,0.0
12970,585.0,165.0,105.0,20,6,4,0.0,0.0,0.0,0.0,0.0
12971,585.0,165.0,135.0,20,6,5,0.0,0.0,0.0,0.0,0.0
12972,585.0,165.0,165.0,20,6,6,0.0,0.0,0.0,0.0,0.0
12973,585.0,165.0,195.0,20,6,7,0.0,0.0,0.0,0.0,0.0
12974,585.0,165.0,225.0,20,6,8,0.0,55080.0,-55080.0,61200.0,0.0
12975,585.0,165.0,255.0,20,6,9,0.0,55080.0,-55080.0,61200.0,0.0
12976,585.0,165.0,285.0,20,6,10,0.0,55080.0,-55080.0,61200.0,0.0
12977,585.0,165.0,315.0,20,6,11,0.0,55080.0,-55080.0,61200.0,0.0
12978,585.0,165.0,345.0,20,6,12,0.0,55080.0,-55080.0,61200.0,0.0
12979,585.0,165.0,375.0,20,6,13,0.0,58320.0,-58320.0,64800.0,0.0
12980,585.0,165.0,405.0,20,6,14,0.0,3194.8,-3194.8,10660.0,0.0
12981,585.0,195.0,-15.0,20,7,0,0.0,0.0,0.0,0.0,0.0
12982,585.0,195.0,15.0,20,7,1,0.0,0.0,0.0,0.0,0.0
12983,585.0,195.0,45.0,20,7,2,0.0,0.0,0.0,0.0,0.0
12984,585.0,195.0,75.0,20,7,3,0.0,0.0,0.0,0.0,0.0
12985,585.0,195.0,105.0,20,7,4,0.0,0.0,0.0,0.0,0.0
12986,585.0,195.0,135.0,20,7,5,0.0,0.0,0.0,0.0,0.0
12987,585.0,195.0,165.0,20,7,6,0.0,0.0,0.0,0.0,0.0
12988,585.0,195.0,195.0,20,7,7,0.0,55080.0,-55080.0,61200.0,0.0
12989,585.0,195.0,225.0,20,7,8,0.0,55080.0,-55080.0,61200.0,0.0
12990,585.0,195.0,255.0,20,7,9,0.0,55080.0,-55080.0,61200.0,0.0
12991,585.0,195.0,285.0,20,7,10,0.0,55080.0,-55080.0,61200.0,0.0
12992,585.0,195.0,315.0,20,7,11,0.0,55080.0,-55080.0,61200.0,0.0
12993,585.0,195.0,345.0,20,7,12,0.0,55080.0,-55080.0,61200.0,0.0
12994,585.0,195.0,375.0,20,7,13,0.0,58320.0,-58320.0,64800.0,0.0
12995,585.0,195.0,405.0,20,7,14,0.0,2981.42,-2981.42,9948.0,0.0
12996,585.0,225.0,-15.0,20,8,0,0.0,0.0,0.0,0.0,0.0
12997,585.0,225.0,15.0,20,8,1,0.0,0.0,0.0,0.0,0.0
12998,585.0,225.0,45.0,20,8,2,0.0,0.0,0.0,0.0,0.0
12999,585.0,225.0,75.0,20,8,3,0.0,0.0,0.0,0.0,0.0
13000,585.0,225.0,105.0,20,8,4,0.0,0.0,0.0,0.0,0.0
13001,585.0,225.0,135.0,20,8,5,0.0,0.0,0.0,0.0,0.0
13002,585.0,225.0,165.0,20,8,6,0.0,55080.0,-55080.0,61200.0,0.0
13003,585.0,225.0,195.0,20,8,7,0.0,55080.0,-55080.0,61200.0,0.0
13004,585.0,225.0,225.0,20,8,8,0.0,55080.0,-55080.0,61200.0,0.0
13005,585.0,225.0,255.0,20,8,9,0.0,55080.0,-55080.0,61200.0,0.0
13006,585.0,225.0,285.0,20,8,10,0.0,55080.0,-55080.0,61200.0,0.0
13007,585.0,225.0,315.0,20,8,11,0.0,55080.0,-55080.0,61200.0,0.0
13008,585.0,225.0,345.0,20,8,12,0.0,55080.0,-55080.0,61200.0,0.0
13009,585.0,225.0,375.0,20,8,13,0.0,58320.0,-58320.0,64800.0,0.0
13010,585.0,225.0,405.0,20,8,14,0.0,1903.99,-1903.99,6353.0,0.0
13011,585.0,255.0,-15.0,20,9,0,0.0,0.0,0.0,0.0,0.0
13012,585.0,255.0,15.0,20,9,1,0.0,0.0,0.0,0.0,0.0
13013,585.0,255.0,45.0,20,9,2,0.0,0.0,0.0,0.0,0.0
13014,585.0,255.0,75.0,20,9,3,0.0,0.0,0.0,0.0,0.0
13015,585.0,255.0,105.0,20,9,4,0.0,0.0,0.0,0.0,0.0
13016,585.0,255.0,135.0,20,9,5,32216.39,60408.0,-28191.61,67120.0,37520.0
13017,585.0,255.0,165.0,20,9,6,5599.91,56916.0,-51316.09,63240.0,8040.0
13018,585.0,255.0,195.0,20,9,7,0.0,55080.0,-55080.0,61200.0,0.0
13019,585.0,255.0,225.0,20,9,8,0.0,55080.0,-55080.0,61200.0,0.0
13020,585.0,255.0,255.0,20,9,9,0.0,55080.0,-55080.0,61200.0,0.0
13021,585.0,255.0,285.0,20,9,10,0.0,55080.0,-55080.0,61200.0,0.0
13022,585.0,255.0,315.0,20,9,11,0.0,55080.0,-55080.0,61200.0,0.0
13023,585.0,255.0,345.0,20,9,12,0.0,55080.0,-55080.0,61200.0,0.0
13024,585.0,255.0,375.0,20,9,13,0.0,56610.0,-56610.0,62900.0,0.0
13025,585.0,255.0,405.0,20,9,14,0.0,71.99,-71.99,720.6,0.0
13026,585.0,285.0,-15.0,20,10,0,0.0,0.0,0.0,0.0,0.0
13027,585.0,285.0,15.0,20,10,1,0.0,0.0,0.0,0.0,0.0
13028,585.0,285.0,45.0,20,10,2,0.0,0.0,0.0,0.0,0.0
13029,585.0,285.0,75.0,20,10,3,0.0,0.0,0.0,0.0,0.0
13030,585.0,285.0,105.0,20,10,4,18763.0,65124.0,-46361.0,72360.0,72360.0
13031,585.0,285.0,135.0,20,10,5,0.0,65124.0,-65124.0,72360.0,0.0
13032,585.0,285.0,165.0,20,10,6,8688.99,65124.0,-56435.01,72360.0,72360.0
13033,585.0,285.0,195.0,20,10,7,0.0,61992.0,-61992.0,68880.0,0.0
13034,585.0,285.0,225.0,20,10,8,0.0,55692.0,-55692.0,61880.0,0.0
13035,585.0,285.0,255.0,20,10,9,0.0,55080.0,-55080.0,61200.0,0.0
13036,585.0,285.0,285.0,20,10,10,0.0,55080.0,-55080.0,61200.0,0.0
13037,585.0,285.0,315.0,20,10,11,0.0,55080.0,-55080.0,61200.0,0.0
13038,585.0,285.0,345.0,20,10,12,0.0,55080.0,-55080.0,61200.0,0.0
13039,585.0,285.0,375.0,20,10,13,0.0,48132.0,-48132.0,53480.0,0.0
13040,585.0,315.0,-15.0,20,11,0,0.0,0.0,0.0,0.0,0.0
13041,585.0,315.0,15.0,20,11,1,0.0,0.0,0.0,0.0,0.0
13042,585.0,315.0,45.0,20,11,2,0.0,0.0,0.0,0.0,0.0
13043,585.0,315.0,75.0,20,11,3,122623.72,65124.0,57499.72,72360.0,72360.0
13044,585.0,315.0,105.0,20,11,4,34684.56,65124.0,-30439.44,72360.0,72360.0
13045,585.0,315.0,135.0,20,11,5,0.0,65124.0,-65124.0,72360.0,0.0
13046,585.0,315.0,165.0,20,11,6,0.0,62640.0,-62640.0,69600.0,0.0
13047,585.0,315.0,195.0,20,11,7,0.0,60408.0,-60408.0,67120.0,0.0
13048,585.0,315.0,225.0,20,11,8,0.0,59544.0,-59544.0,66160.0,0.0
13049,585.0,315.0,255.0,20,11,9,0.0,57924.0,-57924.0,64360.0,0.0
13050,585.0,315.0,285.0,20,11,10,0.0,55692.0,-55692.0,61880.0,0.0
13051,585.0,315.0,315.0,20,11,11,0.0,55080.0,-55080.0,61200.0,0.0
13052,585.0,315.0,345.0,20,11,12,0.0,55080.0,-55080.0,61200.0,0.0
13053,585.0,315.0,375.0,20,11,13,0.0,35092.39,-35092.39,43860.0,0.0
13054,585.0,345.0,-15.0,20,12,0,0.0,0.0,0.0,0.0,0.0
13055,585.0,345.0,15.0,20,12,1,0.0,0.0,0.0,0.0,0.0
13056,585.0,345.0,45.0,20,12,2,335582.45,65439.0,270143.45,72710.0,72710.0
13057,585.0,345.0,75.0,20,12,3,144744.33,65124.0,79620.33,72360.0,72360.0
13058,585.0,345.0,105.0,20,12,4,120932.95,65124.0,55808.95,72360.0,72360.0
13059,585.0,345.0,135.0,20,12,5,96185.2,65124.0,31061.2,72360.0,72360.0
13060,585.0,345.0,165.0,20,12,6,11440.6,65124.0,-53683.4,72360.0,72360.0
13061,585.0,345.0,195.0,20,12,7,0.0,65124.0,-65124.0,72360.0,0.0
13062,585.0,345.0,225.0,20,12,8,0.0,65124.0,-65124.0,72360.0,0.0
13063,585.0,345.0,255.0,20,12,9,0.0,65124.0,-65124.0,72360.0,0.0
13064,585.0,345.0,285.0,20,12,10,0.0,63864.0,-63864.0,70960.0,0.0
13065,585.0,345.0,315.0,20,12,11,0.0,58536.0,-58536.0,65040.0,0.0
13066,585.0,345.0,345.0,20,12,12,0.0,55944.0,-55944.0,62160.0,0.0
13067,585.0,345.0,375.0,20,12,13,0.0,31056.39,-31056.39,42340.0,0.0
13068,585.0,375.0,-15.0,20,13,0,0.0,0.0,0.0,0.0,0.0
13069,585.0,375.0,15.0,20,13,1,717960.82,66825.0,651135.82,74250.0,74250.0
13070,585.0,375.0,45.0,20,13,2,784419.3,66825.0,717594.3,74250.0,74250.0
13071,585.0,375.0,75.0,20,13,3,383547.89,66321.0,317226.89,73690.0,73690.0
13072,585.0,375.0,105.0,20,13,4,350738.46,65439.0,285299.46,72710.0,72710.0
13073,585.0,375.0,135.0,20,13,5,374409.23,65124.0,309285.23,72360.0,72360.0
13074,585.0,375.0,165.0,20,13,6,150752.9,65124.0,85628.9,72360.0,72360.0
13075,585.0,375.0,195.0,20,13,7,45739.78,65124.0,-19384.22,72360.0,72360.0
13076,585.0,375.0,225.0,20,13,8,8567.42,64512.0,-55944.58,71680.0,69680.0
13077,585.0,375.0,255.0,20,13,9,10206.94,65124.0,-54917.06,72360.0,72360.0
13078,585.0,375.0,285.0,20,13,10,0.0,65124.0,-65124.0,72360.0,0.0
13079,585.0,375.0,315.0,20,13,11,0.0,64872.0,-64872.0,72080.0,0.0
13080,585.0,375.0,345.0,20,13,12,0.0,63504.0,-63504.0,70560.0,0.0
13081,585.0,375.0,375.0,20,13,13,0.0,38461.41,-38461.41,46150.0,0.0
13082,585.0,405.0,-15.0,20,14,0,687867.45,65385.01,622482.44,72650.01,72650.0
13083,585.0,405.0,15.0,20,14,1,876458.09,66735.0,809723.09,74150.0,74150.0
13084,585.0,405.0,45.0,20,14,2,748694.56,66825.0,681869.56,74250.0,74250.0
13085,585.0,405.0,75.0,20,14,3,619694.63,66825.0,552869.63,74250.0,74250.0
13086,585.0,405.0,105.0,20,14,4,817512.94,66825.0,750687.94,74250.0,74250.0
13087,585.0,405.0,135.0,20,14,5,657468.34,66195.0,591273.34,73550.0,73550.0
13088,585.0,405.0,165.0,20,14,6,397294.93,65313.0,331981.93,72570.0,72570.0
13089,585.0,405.0,195.0,20,14,7,250880.33,65124.0,185756.33,72360.0,72360.0
13090,585.0,405.0,225.0,20,14,8,92999.32,65124.0,27875.32,72360.0,72360.0
13091,585.0,405.0,255.0,20,14,9,24808.0,65124.0,-40316.0,72360.0,72360.0
13092,585.0,405.0,285.0,20,14,10,4746.39,65124.0,-60377.61,72360.0,72360.0
13093,585.0,405.0,315.0,20,14,11,22798.22,65124.0,-42325.78,72360.0,72360.0
13094,585.0,405.0,345.0,20,14,12,2553.08,64008.0,-61454.92,71120.0,64320.0
13095,585.0,405.0,375.0,20,14,13,0.0,45333.0,-45333.0,50370.0,0.0
13096,585.0,435.0,-15.0,20,15,0,602764.34,64395.01,538369.33,71550.02,71550.0
13097,585.0,435.0,15.0,20,15,1,681804.14,64755.02,617049.11,71950.02,71950.0
13098,585.0,435.0,45.0,20,15,2,611978.48,66555.0,545423.48,73950.0,73950.0
13099,585.0,435.0,75.0,20,15,3,773567.66,66825.0,706742.66,74250.0,74250.0
13100,585.0,435.0,105.0,20,15,4,870548.84,66825.0,803723.84,74250.0,74250.0
13101,585.0,435.0,135.0,20,15,5,876765.04,66825.0,809940.04,74250.0,74250.0
13102,585.0,435.0,165.0,20,15,6,951098.6,66825.0,884273.6,74250.0,74250.0
13103,585.0,435.0,195.0,20,15,7,645080.22,66132.0,578948.22,73480.0,73480.0
13104,585.0,435.0,225.0,20,15,8,216154.14,65502.0,150652.14,72780.0,72780.0
13105,585.0,435.0,255.0,20,15,9,22102.75,65124.0,-43021.25,72360.0,72360.0
13106,585.0,435.0,285.0,20,15,10,31753.54,65124.0,-33370.46,72360.0,72360.0
13107,585.0,435.0,315.0,20,15,11,54522.47,65124.0,-10601.53,72360.0,72360.0
13108,585.0,435.0,345.0,20,15,12,23145.38,65124.0,-41978.62,72360.0,72360.0
13109,585.0,435.0,375.0,20,15,13,0.0,49602.6,-49602.6,55114.0,0.0
13110,585.0,465.0,-15.0,20,16,0,580294.77,64395.01,515899.75,71550.02,71550.0
13111,585.0,465.0,15.0,20,16,1,586905.58,64395.01,522510.56,71550.02,71550.0
13112,585.0,465.0,45.0,20,16,2,649241.22,65385.01,583856.21,72650.01,72650.0
13113,585.0,465.0,75.0,20,16,3,818246.23,66825.0,751421.23,74250.0,74250.0
13114,585.0,465.0,105.0,20,16,4,870212.19,66825.0,803387.19,74250.0,74250.0
13115,585.0,465.0,135.0,20,16,5,1070275.36,66825.0,1003450.36,74250.0,74250.0
13116,585.0,465.0,165.0,20,16,6,1020046.76,66825.0,953221.76,74250.0,74250.0
13117,585.0,465.0,195.0,20,16,7,871945.14,66825.0,805120.14,74250.0,74250.0
13118,585.0,465.0,225.0,20,16,8,698440.72,66825.0,631615.72,74250.0,74250.0
13119,585.0,465.0,255.0,20,16,9,456013.33,66447.0,389566.33,73830.0,73830.0
13120,585.0,465.0,285.0,20,16,10,307859.79,65124.0,242735.79,72360.0,72360.0
13121,585.0,465.0,315.0,20,16,11,302562.83,65124.0,237438.83,72360.0,72360.0
13122,585.0,465.0,345.0,20,16,12,207877.81,65124.0,142753.81,72360.0,72360.0
13123,585.0,465.0,375.0,20,16,13,109293.22,54564.3,54728.92,60627.0,51552.0
13124,585.0,495.0,-15.0,20,17,0,635542.13,64503.02,571039.11,71670.02,71670.0
13125,585.0,495.0,15.0,20,17,1,535107.38,64395.01,470712.37,71550.02,71550.0
13126,585.0,495.0,45.0,20,17,2,596666.43,64485.01,532181.42,71650.02,71650.0
13127,585.0,495.0,75.0,20,17,3,735079.54,66195.0,668884.54,73550.0,73550.0
13128,585.0,495.0,105.0,20,17,4,753984.12,66825.0,687159.12,74250.0,74250.0
13129,585.0,495.0,135.0,20,17,5,860859.59,66825.0,794034.59,74250.0,74250.0
13130,585.0,495.0,165.0,20,17,6,942924.59,66825.0,876099.59,74250.0,74250.0
13131,585.0,495.0,195.0,20,17,7,902523.24,66825.0,835698.24,74250.0,74250.0
13132,585.0,495.0,225.0,20,17,8,768189.66,66825.0,701364.66,74250.0,74250.0
13133,585.0,495.0,255.0,20,17,9,582430.02,66825.0,515605.02,74250.0,74250.0
13134,585.0,495.0,285.0,20,17,10,496406.59,65124.0,431282.59,72360.0,72360.0
13135,585.0,495.0,315.0,20,17,11,501057.34,65124.0,435933.34,72360.0,72360.0
13136,585.0,495.0,345.0,20,17,12,359712.13,65124.0,294588.13,72360.0,72360.0
13137,585.0,495.0,375.0,20,17,13,210605.2,59543.1,151062.1,66159.0,66159.0
13138,585.0,495.0,405.0,20,17,14,0.0,636.7,-636.7,2390.0,0.0
13139,585.0,525.0,-15.0,20,18,0,715278.74,65016.01,650262.73,72240.01,72240.0
13140,585.0,525.0,15.0,20,18,1,493483.58,64449.01,429034.56,71610.02,71610.0
13141,585.0,525.0,45.0,20,18,2,481851.84,64395.01,417456.83,71550.02,71550.0
13142,585.0,525.0,75.0,20,18,3,529563.45,64935.01,464628.44,72150.01,72150.0
13143,585.0,525.0,105.0,20,18,4,645409.33,66735.0,578674.33,74150.0,74150.0
13144,585.0,525.0,135.0,20,18,5,731051.92,66825.0,664226.92,74250.0,74250.0
13145,585.0,525.0,165.0,20,18,6,867047.12,66825.0,800222.12,74250.0,74250.0
13146,585.0,525.0,195.0,20,18,7,880344.89,66825.0,813519.89,74250.0,74250.0
13147,585.0,525.0,225.0,20,18,8,764678.66,66825.0,697853.66,74250.0,74250.0
13148,585.0,525.0,255.0,20,18,9,598527.11,66825.0,531702.11,74250.0,74250.0
13149,585.0,525.0,285.0,20,18,10,567201.08,65124.0,502077.08,72360.0,72360.0
13150,585.0,525.0,315.0,20,18,11,515476.51,65124.0,450352.51,72360.0,72360.0
13151,585.0,525.0,345.0,20,18,12,350927.26,65124.0,285803.26,72360.0,72360.0
13152,585.0,525.0,375.0,20,18,13,224535.62,60588.01,163947.61,67320.02,67320.0
13153,585.0,525.0,405.0,20,18,14,0.0,2616.08,-2616.08,8729.0,0.0
13154,585.0,555.0,-15.0,20,19,0,646299.03,65124.0,581175.03,72360.0,72360.0
13155,585.0,555.0,15.0,20,19,1,544730.13,64881.01,479849.12,72090.02,72090.0
13156,585.0,555.0,45.0,20,19,2,409858.47,64422.01,345436.46,71580.02,71580.0
13157,585.0,555.0,75.0,20,19,3,488461.32,64395.01,424066.31,71550.02,71550.0
13158,585.0,555.0,105.0,20,19,4,599261.06,65385.01,533876.05,72650.01,72650.0
13159,585.0,555.0,135.0,20,19,5,702500.2,66645.0,635855.2,74050.0,74050.0
13160,585.0,555.0,165.0,20,19,6,813571.72,66825.0,746746.72,74250.0,74250.0
13161,585.0,555.0,195.0,20,19,7,810592.59,66825.0,743767.59,74250.0,74250.0
13162,585.0,555.0,225.0,20,19,8,769936.24,66825.0,703111.24,74250.0,74250.0
13163,585.0,555.0,255.0,20,19,9,671535.81,66195.0,605340.81,73550.0,73550.0
13164,585.0,555.0,285.0,20,19,10,663939.28,65124.0,598815.28,72360.0,72360.0
13165,585.0,555.0,315.0,20,19,11,535330.07,65124.0,470206.07,72360.0,72360.0
13166,585.0,555.0,345.0,20,19,12,319242.28,65124.0,254118.28,72360.0,72360.0
13167,585.0,555.0,375.0,20,19,13,208239.68,60588.01,147651.66,67320.02,67320.0
13168,585.0,555.0,405.0,20,19,14,0.0,4480.52,-4480.52,14950.0,0.0
13169,585.0,585.0,-15.0,20,20,0,67558.67,65124.0,2434.67,72360.0,72360.0
13170,585.0,585.0,15.0,20,20,1,101134.04,65124.0,36010.04,72360.0,72360.0
13171,585.0,585.0,45.0,20,20,2,363368.53,64854.01,298514.51,72060.02,72060.0
13172,585.0,585.0,75.0,20,20,3,413577.9,64395.01,349182.89,71550.02,71550.0
13173,585.0,585.0,105.0,20,20,4,504184.47,64395.01,439789.46,71550.02,71550.0
13174,585.0,585.0,135.0,20,20,5,571371.33,64485.01,506886.31,71650.02,71650.0
13175,585.0,585.0,165.0,20,20,6,727734.67,65295.01,662439.66,72550.01,72550.0
13176,585.0,585.0,195.0,20,20,7,787979.71,66132.0,721847.71,73480.0,73480.0
13177,585.0,585.0,225.0,20,20,8,726929.37,65880.01,661049.37,73200.01,73200.0
13178,585.0,585.0,255.0,20,20,9,738459.65,65187.01,673272.64,72430.01,72430.0
13179,585.0,585.0,285.0,20,20,10,637153.54,65124.0,572029.54,72360.0,72360.0
13180,585.0,585.0,315.0,20,20,11,510885.54,65124.0,445761.54,72360.0,72360.0
13181,585.0,585.0,345.0,20,20,12,360628.7,65124.0,295504.7,72360.0,72360.0
13182,585.0,585.0,375.0,20,20,13,178902.59,60588.01,118314.57,67320.02,67320.0
13183,585.0,585.0,405.0,20,20,14,38409.37,6688.3,31721.06,20085.0,11493.0
13184,585.0,615.0,-15.0,20,21,0,91437.44,65124.0,26313.44,72360.0,72360.0
13185,585.0,615.0,15.0,20,21,1,277241.67,65124.0,212117.67,72360.0,72360.0
13186,585.0,615.0,45.0,20,21,2,706821.1,65124.0,641697.1,72360.0,72360.0
13187,585.0,615.0,75.0,20,21,3,657064.53,64773.01,592291.51,71970.02,71970.0
13188,585.0,615.0,105.0,20,21,4,472414.93,64395.01,408019.91,71550.02,71550.0
13189,585.0,615.0,135.0,20,21,5,589501.26,64395.01,525106.24,71550.02,71550.0
13190,585.0,615.0,165.0,20,21,6,780575.82,64395.01,716180.8,71550.02,71550.0
13191,585.0,615.0,195.0,20,21,7,851317.06,64395.01,786922.05,71550.02,71550.0
13192,585.0,615.0,225.0,20,21,8,788241.15,64476.01,723765.14,71640.02,71640.0
13193,585.0,615.0,255.0,20,21,9,690205.64,64773.01,625432.63,71970.01,71970.0
13194,585.0,615.0,285.0,20,21,10,578103.28,65043.01,513060.27,72270.01,72270.0
13195,585.0,615.0,315.0,20,21,11,512172.96,65124.0,447048.96,72360.0,72360.0
13196,585.0,615.0,345.0,20,21,12,409227.77,65124.0,344103.77,72360.0,72360.0
13197,585.0,615.0,375.0,20,21,13,197432.93,60588.01,136844.91,67320.02,67320.0
13198,585.0,615.0,405.0,20,21,14,20490.24,14299.15,6191.09,23820.0,7200.0
13199,585.0,645.0,-15.0,20,22,0,190513.79,65124.0,125389.79,72360.0,72360.0
13200,585.0,645.0,15.0,20,22,1,541075.54,65124.0,475951.54,72360.0,72360.0
13201,585.0,645.0,45.0,20,22,2,818413.67,65124.0,753289.67,72360.0,72360.0
13202,585.0,645.0,75.0,20,22,3,898902.76,65124.0,833778.76,72360.0,72360.0
13203,585.0,645.0,105.0,20,22,4,661242.3,64692.01,596550.28,71880.02,71880.0
13204,585.0,645.0,135.0,20,22,5,685456.87,64395.01,621061.86,71550.02,71550.0
13205,585.0,645.0,165.0,20,22,6,833013.71,64395.01,768618.7,71550.02,71550.0
13206,585.0,645.0,195.0,20,22,7,842081.09,64395.01,777686.07,71550.02,71550.0
13207,585.0,645.0,225.0,20,22,8,769733.18,64395.01,705338.17,71550.02,71550.0
13208,585.0,645.0,255.0,20,22,9,662197.07,64395.01,597802.06,71550.02,71550.0
13209,585.0,645.0,285.0,20,22,10,582343.04,64530.01,517813.02,71700.02,71700.0
13210,585.0,645.0,315.0,20,22,11,498298.07,65097.0,433201.07,72330.0,72330.0
13211,585.0,645.0,345.0,20,22,12,425682.62,65124.0,360558.62,72360.0,72360.0
13212,585.0,645.0,375.0,20,22,13,221340.91,60588.01,160752.9,67320.02,67320.0
13213,585.0,645.0,405.0,20,22,14,25232.64,16466.23,8766.41,27430.0,7200.0
13214,585.0,675.0,-15.0,20,23,0,250483.64,65124.0,185359.64,72360.0,72360.0
13215,585.0,675.0,15.0,20,23,1,400267.81,65124.0,335143.81,72360.0,72360.0
13216,585.0,675.0,45.0,20,23,2,755915.3,65124.0,690791.3,72360.0,72360.0
13217,585.0,675.0,75.0,20,23,3,876446.7,65124.0,811322.7,72360.0,72360.0
13218,585.0,675.0,105.0,20,23,4,933005.96,65097.0,867908.96,72330.0,72330.0
13219,585.0,675.0,135.0,20,23,5,974632.64,64665.01,909967.63,71850.02,71850.0
13220,585.0,675.0,165.0,20,23,6,920393.46,64395.01,855998.44,71550.02,71550.0
13221,585.0,675.0,195.0,20,23,7,937402.14,64395.01,873007.13,71550.02,71550.0
13222,585.0,675.0,225.0,20,23,8,871377.17,64395.01,806982.15,71550.02,71550.0
13223,585.0,675.0,255.0,20,23,9,761274.61,64395.01,696879.59,71550.02,71550.0
13224,585.0,675.0,285.0,20,23,10,624592.33,64395.01,560197.31,71550.02,71550.0
13225,585.0,675.0,315.0,20,23,11,549375.66,64611.01,484764.65,71790.02,71790.0
13226,585.0,675.0,345.0,20,23,12,426876.04,65097.0,361779.04,72330.0,72330.0
13227,585.0,675.0,375.0,20,23,13,246899.63,60588.01,186311.62,67320.02,67320.0
13228,585.0,675.0,405.0,20,23,14,56142.14,18435.21,37706.93,30710.0,14400.0
13229,585.0,705.0,-15.0,20,24,0,315545.61,59616.0,255929.61,66240.0,48240.0
13230,585.0,705.0,15.0,20,24,1,551787.74,65124.0,486663.74,72360.0,72360.0
13231,585.0,705.0,45.0,20,24,2,735976.68,65124.0,670852.68,72360.0,72360.0
13232,585.0,705.0,75.0,20,24,3,859092.95,65124.0,793968.95,72360.0,72360.0
13233,585.0,705.0,105.0,20,24,4,1101268.19,65124.0,1036144.19,72360.0,72360.0
13234,585.0,705.0,135.0,20,24,5,1314306.12,65097.0,1249209.12,72330.0,72330.0
13235,585.0,705.0,165.0,20,24,6,1029298.56,64557.01,964741.55,71730.02,71730.0
13236,585.0,705.0,195.0,20,24,7,962669.39,64395.01,898274.38,71550.02,71550.0
13237,585.0,705.0,225.0,20,24,8,900573.68,64395.01,836178.67,71550.02,71550.0
13238,585.0,705.0,255.0,20,24,9,844901.04,64395.01,780506.03,71550.02,71550.0
13239,585.0,705.0,285.0,20,24,10,628342.49,64395.01,563947.47,71550.02,71550.0
13240,585.0,705.0,315.0,20,24,11,592949.95,64395.01,528554.94,71550.02,71550.0
13241,585.0,705.0,345.0,20,24,12,501398.32,64692.01,436706.31,71880.02,71880.0
13242,585.0,705.0,375.0,20,24,13,235103.78,60588.01,174515.76,67320.02,67320.0
13243,585.0,705.0,405.0,20,24,14,59231.62,18951.47,40280.15,31570.0,14400.0
13244,585.0,735.0,-15.0,20,25,0,115580.18,56592.0,58988.18,62880.0,16080.0
13245,585.0,735.0,15.0,20,25,1,619539.53,65124.0,554415.53,72360.0,72360.0
13246,585.0,735.0,45.0,20,25,2,765958.47,65124.0,700834.47,72360.0,72360.0
13247,585.0,735.0,75.0,20,25,3,879084.02,65124.0,813960.02,72360.0,72360.0
13248,585.0,735.0,105.0,20,25,4,1058307.95,65124.0,993183.95,72360.0,72360.0
13249,585.0,735.0,135.0,20,25,5,1309504.99,65124.0,1244380.99,72360.0,72360.0
13250,585.0,735.0,165.0,20,25,6,1332261.94,65043.01,1267218.93,72270.01,72270.0
13251,585.0,735.0,195.0,20,25,7,989366.81,64503.02,924863.79,71670.02,71670.0
13252,585.0,735.0,225.0,20,25,8,865243.9,64395.01,800848.88,71550.02,71550.0
13253,585.0,735.0,255.0,20,25,9,729904.54,64395.01,665509.52,71550.02,71550.0
13254,585.0,735.0,285.0,20,25,10,644760.82,64395.01,580365.8,71550.02,71550.0
13255,585.0,735.0,315.0,20,25,11,625190.18,64395.01,560795.17,71550.02,71550.0
13256,585.0,735.0,345.0,20,25,12,634110.65,64395.01,569715.63,71550.02,71550.0
13257,585.0,735.0,375.0,20,25,13,386148.25,60372.01,325776.23,67080.02,67080.0
13258,585.0,735.0,405.0,20,25,14,76540.22,18495.24,58044.98,30810.0,19200.0
13259,585.0,765.0,-15.0,20,26,0,0.0,0.0,0.0,0.0,0.0
13260,585.0,765.0,15.0,20,26,1,616998.42,64512.0,552486.42,71680.0,69680.0
13261,585.0,765.0,45.0,20,26,2,740120.93,65124.0,674996.93,72360.0,72360.0
13262,585.0,765.0,75.0,20,26,3,821136.48,65124.0,756012.48,72360.0,72360.0
13263,585.0,765.0,105.0,20,26,4,979849.93,65124.0,914725.93,72360.0,72360.0
13264,585.0,765.0,135.0,20,26,5,1281311.41,65124.0,1216187.41,72360.0,72360.0
13265,585.0,765.0,165.0,20,26,6,1338240.22,65124.0,1273116.22,72360.0,72360.0
13266,585.0,765.0,195.0,20,26,7,1233684.1,65016.01,1168668.09,72240.01,72240.0
13267,585.0,765.0,225.0,20,26,8,856082.74,64476.01,791606.73,71640.02,71640.0
13268,585.0,765.0,255.0,20,26,9,694807.64,64395.01,630412.63,71550.02,71550.0
13269,585.0,765.0,285.0,20,26,10,648867.68,64395.01,584472.67,71550.02,71550.0
13270,585.0,765.0,315.0,20,26,11,653880.74,64395.01,589485.73,71550.02,71550.0
13271,585.0,765.0,345.0,20,26,12,619127.03,64395.01,554732.02,71550.02,71550.0
13272,585.0,765.0,375.0,20,26,13,485390.74,60345.01,425045.73,67050.02,67050.0
